# Residuals    
# Time         	p              	sigmaxx        	sigmaxy        	sigmayy        	sigmazz        
6.205          	4.53183890e-02	4.20245640e-04	7.66495030e-04	3.04232610e-04	0.00000000e+00
6.21           	8.40844620e-02	4.20960850e-04	7.67274810e-04	2.92718940e-04	0.00000000e+00
6.215          	7.46640180e-02	4.21668180e-04	7.68044940e-04	2.98605250e-04	0.00000000e+00
6.22           	5.55431600e-02	4.22367610e-04	7.68805420e-04	3.01840560e-04	0.00000000e+00
6.225          	5.17210300e-02	4.23059180e-04	7.69556250e-04	2.94516940e-04	0.00000000e+00
6.23           	5.37689160e-02	4.23742910e-04	7.70297440e-04	3.11724610e-04	0.00000000e+00
6.235          	7.48910930e-02	4.24418770e-04	7.71028910e-04	2.95597210e-04	0.00000000e+00
6.24           	3.89934960e-02	4.25086810e-04	7.71750750e-04	3.15414960e-04	0.00000000e+00
6.245          	1.08456680e-01	4.25747030e-04	7.72462900e-04	3.00740230e-04	0.00000000e+00
6.25           	8.52934070e-02	4.26399420e-04	7.73165330e-04	3.09192440e-04	0.00000000e+00
6.255          	5.83686780e-02	4.27044020e-04	7.73858090e-04	3.04422580e-04	0.00000000e+00
6.26           	5.02449680e-02	4.27680860e-04	7.74541190e-04	2.93733440e-04	0.00000000e+00
6.265          	8.20124760e-02	4.28309920e-04	7.75214580e-04	3.13769490e-04	0.00000000e+00
6.27           	1.78756020e-01	4.28931200e-04	7.75878230e-04	3.16493840e-04	0.00000000e+00
6.275          	7.07265450e-02	4.29544750e-04	7.76532180e-04	3.18454170e-04	0.00000000e+00
6.28           	6.67587000e-02	4.30150580e-04	7.77176470e-04	3.09708220e-04	0.00000000e+00
6.285          	6.58900350e-02	4.30748670e-04	7.77810990e-04	3.15218690e-04	0.00000000e+00
6.29           	5.35481020e-02	4.31339070e-04	7.78435830e-04	3.19823140e-04	0.00000000e+00
6.295          	5.69862460e-02	4.31921770e-04	7.79050930e-04	3.18042040e-04	0.00000000e+00
6.3            	4.50468920e-02	4.32496770e-04	7.79656270e-04	3.14229620e-04	0.00000000e+00
6.305          	6.72726620e-02	4.33064110e-04	7.80251890e-04	3.16333120e-04	0.00000000e+00
6.31           	7.06009280e-02	4.33623800e-04	7.80837780e-04	2.92460360e-04	0.00000000e+00
6.315          	6.28271500e-02	4.34175850e-04	7.81413940e-04	3.04081290e-04	0.00000000e+00
6.32           	5.80006110e-02	4.34720290e-04	7.81980370e-04	3.11892920e-04	0.00000000e+00
6.325          	1.11271830e-01	4.35257090e-04	7.82537010e-04	3.12191350e-04	0.00000000e+00
6.33           	5.33653480e-02	4.35786310e-04	7.83083940e-04	3.06948420e-04	0.00000000e+00
6.335          	6.33202800e-02	4.36307910e-04	7.83621060e-04	2.98624700e-04	0.00000000e+00
6.34           	4.16060630e-02	4.36821950e-04	7.84148440e-04	3.12252240e-04	0.00000000e+00
6.345          	5.23394590e-02	4.37328440e-04	7.84666090e-04	2.95223100e-04	0.00000000e+00
6.35           	8.03890600e-02	4.37827370e-04	7.85173950e-04	2.96299340e-04	0.00000000e+00
6.355          	8.62205560e-02	4.38318750e-04	7.85672010e-04	3.12672450e-04	0.00000000e+00
6.36           	5.14965680e-02	4.38802640e-04	7.86160340e-04	2.97369310e-04	0.00000000e+00
6.365          	5.83709810e-02	4.39278990e-04	7.86638850e-04	3.02608150e-04	0.00000000e+00
6.37           	3.76513170e-02	4.39747880e-04	7.87107620e-04	2.96616620e-04	0.00000000e+00
6.375          	6.84473100e-02	4.40209270e-04	7.87566590e-04	2.98045370e-04	0.00000000e+00
6.38           	5.27707440e-02	4.40663190e-04	7.88015740e-04	3.06169280e-04	0.00000000e+00
6.385          	4.05827270e-02	4.41109670e-04	7.88455150e-04	3.04034370e-04	0.00000000e+00
6.39           	6.74838230e-02	4.41548690e-04	7.88884720e-04	2.92629410e-04	0.00000000e+00
6.395          	4.98349790e-02	4.41980300e-04	7.89304510e-04	3.10230420e-04	0.00000000e+00
6.4            	1.81796710e-01	4.42404500e-04	7.89714510e-04	3.18523480e-04	0.00000000e+00
6.405          	5.54591390e-02	4.42821320e-04	7.90114730e-04	3.01595620e-04	0.00000000e+00
6.41           	9.43510910e-02	4.43230730e-04	7.90505110e-04	3.16112190e-04	0.00000000e+00
6.415          	3.77666550e-02	4.43632800e-04	7.90885720e-04	3.00227270e-04	0.00000000e+00
6.42           	1.78966000e-01	4.44027500e-04	7.91256510e-04	3.17142760e-04	0.00000000e+00
6.425          	5.02976730e-02	4.44414860e-04	7.91617480e-04	3.03113490e-04	0.00000000e+00
6.43           	7.11532190e-02	4.44794900e-04	7.91968640e-04	3.15200600e-04	0.00000000e+00
6.435          	5.65333320e-02	4.45167620e-04	7.92309990e-04	2.99863850e-04	0.00000000e+00
6.44           	8.38184600e-02	4.45533040e-04	7.92641490e-04	3.10991180e-04	0.00000000e+00
6.445          	6.22388400e-02	4.45891190e-04	7.92963210e-04	3.12739030e-04	0.00000000e+00
6.45           	5.83943700e-02	4.46242070e-04	7.93275110e-04	3.16888060e-04	0.00000000e+00
6.455          	1.62695630e-01	4.46585700e-04	7.93577170e-04	3.04195710e-04	0.00000000e+00
6.46           	4.58782080e-02	4.46922070e-04	7.93869390e-04	3.02833290e-04	0.00000000e+00
6.465          	7.67720630e-02	4.47251250e-04	7.94151820e-04	2.91998040e-04	0.00000000e+00
6.47           	8.81450120e-02	4.47573190e-04	7.94424390e-04	2.95932550e-04	0.00000000e+00
6.475          	4.56958200e-02	4.47887950e-04	7.94687150e-04	3.14955350e-04	0.00000000e+00
6.48           	1.19803960e-01	4.48195530e-04	7.94940080e-04	3.24951320e-04	0.00000000e+00
6.485          	1.12631070e-01	4.48495960e-04	7.95183210e-04	3.06059460e-04	0.00000000e+00
6.49           	1.07589950e-01	4.48789240e-04	7.95416490e-04	3.19267140e-04	0.00000000e+00
6.495          	1.18818320e-01	4.49075360e-04	7.95639910e-04	3.04492760e-04	0.00000000e+00
6.5            	5.84604160e-02	4.49354390e-04	7.95853540e-04	3.13283360e-04	0.00000000e+00
6.505          	7.89878530e-02	4.49626300e-04	7.96057320e-04	3.05065080e-04	0.00000000e+00
6.51           	6.94265970e-02	4.49891120e-04	7.96251260e-04	3.10290620e-04	0.00000000e+00
6.515          	6.82552060e-02	4.50148870e-04	7.96435370e-04	3.20172420e-04	0.00000000e+00
6.52           	1.20708290e-01	4.50399560e-04	7.96609640e-04	3.12310420e-04	0.00000000e+00
6.525          	1.73707310e-01	4.50643190e-04	7.96774050e-04	3.06790290e-04	0.00000000e+00
6.53           	1.41316120e-01	4.50879820e-04	7.96928670e-04	3.06654010e-04	0.00000000e+00
6.535          	4.91319150e-02	4.51109430e-04	7.97073440e-04	3.04114510e-04	0.00000000e+00
6.54           	4.50645950e-02	4.51332040e-04	7.97208380e-04	3.07382400e-04	0.00000000e+00
6.545          	6.96411020e-02	4.51547650e-04	7.97333450e-04	3.04451950e-04	0.00000000e+00
6.55           	6.39914680e-02	4.51756320e-04	7.97448720e-04	3.06475750e-04	0.00000000e+00
6.555          	4.36182260e-02	4.51958030e-04	7.97554160e-04	3.02034270e-04	0.00000000e+00
6.56           	5.73310080e-02	4.52152810e-04	7.97649750e-04	2.98259060e-04	0.00000000e+00
6.565          	6.53855880e-02	4.52340660e-04	7.97735510e-04	3.05835270e-04	0.00000000e+00
6.57           	6.14744440e-02	4.52521610e-04	7.97811440e-04	2.92490040e-04	0.00000000e+00
6.575          	2.02546270e-01	4.52695660e-04	7.97877510e-04	2.98894050e-04	0.00000000e+00
6.58           	9.40268560e-02	4.52862840e-04	7.97933760e-04	2.86816290e-04	0.00000000e+00
6.585          	1.79803450e-01	4.53023190e-04	7.97980220e-04	2.97208820e-04	0.00000000e+00
6.59           	6.46110590e-02	4.53176670e-04	7.98016810e-04	2.97356670e-04	0.00000000e+00
6.595          	8.38479500e-02	4.53323330e-04	7.98043580e-04	3.11302830e-04	0.00000000e+00
6.6            	7.86706070e-02	4.53463200e-04	7.98060560e-04	3.14506040e-04	0.00000000e+00
6.605          	1.95102980e-01	4.53596260e-04	7.98067670e-04	3.15695920e-04	0.00000000e+00
6.61           	1.07061930e-01	4.53722560e-04	7.98063080e-04	2.98269220e-04	0.00000000e+00
6.615          	7.24304190e-02	4.53842090e-04	7.98047570e-04	2.91695420e-04	0.00000000e+00
6.62           	5.45940430e-02	4.53954870e-04	7.98022230e-04	3.02907450e-04	0.00000000e+00
6.625          	5.99956040e-02	4.54060910e-04	7.97987050e-04	2.83148270e-04	0.00000000e+00
6.63           	5.67444140e-02	4.54160260e-04	7.97942100e-04	2.94140630e-04	0.00000000e+00
6.635          	7.04655130e-02	4.54252890e-04	7.97887290e-04	3.15803580e-04	0.00000000e+00
6.64           	9.23636900e-02	4.54338850e-04	7.97822690e-04	3.03307160e-04	0.00000000e+00
6.645          	6.69116680e-02	4.54418150e-04	7.97748280e-04	3.01024710e-04	0.00000000e+00
6.65           	1.93302610e-01	4.54490800e-04	7.97664070e-04	3.13656270e-04	0.00000000e+00
6.655          	6.11361380e-02	4.54556820e-04	7.97570050e-04	2.99244420e-04	0.00000000e+00
6.66           	6.40386640e-02	4.54616240e-04	7.97466260e-04	2.91589840e-04	0.00000000e+00
6.665          	7.38421080e-02	4.54669060e-04	7.97352660e-04	2.92474390e-04	0.00000000e+00
6.67           	5.77582190e-02	4.54715290e-04	7.97229260e-04	2.95348020e-04	0.00000000e+00
6.675          	8.08988960e-02	4.54754940e-04	7.97095760e-04	3.05496110e-04	0.00000000e+00
6.68           	5.37204790e-02	4.54788060e-04	7.96949770e-04	2.89562690e-04	0.00000000e+00
6.685          	5.97311730e-02	4.54814650e-04	7.96793990e-04	2.94991350e-04	0.00000000e+00
6.69           	3.66186320e-02	4.54834700e-04	7.96628390e-04	3.07226780e-04	0.00000000e+00
6.695          	4.67941610e-02	4.54848270e-04	7.96453040e-04	3.18509900e-04	0.00000000e+00
6.7            	4.66633220e-02	4.54855370e-04	7.96267940e-04	2.96992870e-04	0.00000000e+00
6.705          	5.68708920e-02	4.54856000e-04	7.96073070e-04	2.88875800e-04	0.00000000e+00
6.71           	5.09759730e-02	4.54850170e-04	7.95868420e-04	3.07644460e-04	0.00000000e+00
6.715          	1.91379700e-01	4.54837900e-04	7.95653990e-04	3.11510750e-04	0.00000000e+00
6.72           	2.29512610e-01	4.54819240e-04	7.95429850e-04	3.00692880e-04	0.00000000e+00
6.725          	1.49431190e-01	4.54794160e-04	7.95195920e-04	3.05846690e-04	0.00000000e+00
6.73           	6.95345830e-02	4.54762730e-04	7.94952280e-04	3.09432410e-04	0.00000000e+00
6.735          	4.56124590e-02	4.54724920e-04	7.94698900e-04	3.13787630e-04	0.00000000e+00
6.74           	8.30013920e-02	4.54680750e-04	7.94435750e-04	3.19968840e-04	0.00000000e+00
6.745          	6.32648570e-02	4.54630260e-04	7.94162890e-04	3.05693860e-04	0.00000000e+00
6.75           	5.75441520e-02	4.54573470e-04	7.93880330e-04	3.10081700e-04	0.00000000e+00
6.755          	6.55411420e-02	4.54510380e-04	7.93588040e-04	3.24481960e-04	0.00000000e+00
6.76           	5.11722900e-02	4.54441000e-04	7.93286010e-04	3.17655720e-04	0.00000000e+00
6.765          	4.51849000e-02	4.54365360e-04	7.92974290e-04	3.15186200e-04	0.00000000e+00
6.77           	5.24625780e-02	4.54283500e-04	7.92652900e-04	3.12902350e-04	0.00000000e+00
6.775          	1.26432370e-01	4.54195400e-04	7.92321800e-04	3.10299330e-04	0.00000000e+00
6.78           	5.32027210e-02	4.54101090e-04	7.91981010e-04	2.96760910e-04	0.00000000e+00
6.785          	1.17953640e-01	4.54000570e-04	7.91630510e-04	3.10574720e-04	0.00000000e+00
6.79           	4.02578570e-02	4.53893890e-04	7.91270350e-04	3.00056350e-04	0.00000000e+00
6.795          	4.88586740e-02	4.53781070e-04	7.90900560e-04	3.07138830e-04	0.00000000e+00
6.8            	9.32186920e-02	4.53662110e-04	7.90521090e-04	3.08265570e-04	0.00000000e+00
6.805          	5.04013910e-02	4.53537010e-04	7.90131960e-04	3.10085740e-04	0.00000000e+00
6.81           	9.79845510e-02	4.53405820e-04	7.89733180e-04	3.02456330e-04	0.00000000e+00
6.815          	5.04321250e-02	4.53268520e-04	7.89324740e-04	2.99872190e-04	0.00000000e+00
6.82           	3.10234990e-02	4.53125180e-04	7.88906710e-04	3.12572440e-04	0.00000000e+00
6.825          	5.80846130e-02	4.52975760e-04	7.88479010e-04	3.09613550e-04	0.00000000e+00
6.83           	5.76310740e-02	4.52820320e-04	7.88041710e-04	3.30775340e-04	0.00000000e+00
6.835          	6.49056020e-02	4.52658860e-04	7.87594810e-04	3.19499520e-04	0.00000000e+00
6.84           	6.54302090e-02	4.52491420e-04	7.87138340e-04	3.22352030e-04	0.00000000e+00
6.845          	5.84315000e-02	4.52317990e-04	7.86672250e-04	3.35317950e-04	0.00000000e+00
6.85           	3.60933120e-02	4.52138590e-04	7.86196580e-04	3.39680780e-04	0.00000000e+00
6.855          	6.08234040e-02	4.51953240e-04	7.85711300e-04	3.25781480e-04	0.00000000e+00
6.86           	6.02934420e-02	4.51761960e-04	7.85216470e-04	3.21889970e-04	0.00000000e+00
6.865          	1.56878770e-01	4.51564790e-04	7.84712110e-04	3.16581630e-04	0.00000000e+00
6.87           	2.12693800e-01	4.51361710e-04	7.84198170e-04	3.15661250e-04	0.00000000e+00
6.875          	5.91871310e-02	4.51152770e-04	7.83674720e-04	3.25686280e-04	0.00000000e+00
6.88           	8.14943470e-02	4.50937970e-04	7.83141720e-04	3.15691040e-04	0.00000000e+00
6.885          	7.13699640e-02	4.50717320e-04	7.82599170e-04	3.11596880e-04	0.00000000e+00
6.89           	8.99246120e-02	4.50490850e-04	7.82047130e-04	3.08856700e-04	0.00000000e+00
6.895          	5.92018010e-02	4.50258590e-04	7.81485590e-04	3.07084880e-04	0.00000000e+00
6.9            	6.70855020e-02	4.50020540e-04	7.80914550e-04	3.05645000e-04	0.00000000e+00
6.905          	2.33150230e-01	4.49776740e-04	7.80334060e-04	3.30403560e-04	0.00000000e+00
6.91           	5.84779530e-02	4.49527170e-04	7.79744060e-04	3.09106550e-04	0.00000000e+00
6.915          	8.77015300e-02	4.49271880e-04	7.79144620e-04	3.11335650e-04	0.00000000e+00
6.92           	5.20179190e-02	4.49010870e-04	7.78535700e-04	3.09231990e-04	0.00000000e+00
6.925          	6.50690170e-02	4.48744180e-04	7.77917370e-04	3.10233140e-04	0.00000000e+00
6.93           	1.06853830e-01	4.48471790e-04	7.77289570e-04	3.24003710e-04	0.00000000e+00
6.935          	6.54014840e-02	4.48193770e-04	7.76652390e-04	3.20197600e-04	0.00000000e+00
6.94           	5.41488370e-02	4.47910100e-04	7.76005790e-04	3.10940920e-04	0.00000000e+00
6.945          	2.04696350e-01	4.47620810e-04	7.75349790e-04	3.16361120e-04	0.00000000e+00
6.95           	8.58692350e-02	4.47325910e-04	7.74684390e-04	3.16059200e-04	0.00000000e+00
6.955          	2.08328490e-01	4.47025410e-04	7.74009600e-04	3.24470610e-04	0.00000000e+00
6.96           	2.14277470e-01	4.46719360e-04	7.73325460e-04	3.16696130e-04	0.00000000e+00
6.965          	8.20566560e-02	4.46407780e-04	7.72631990e-04	3.24530100e-04	0.00000000e+00
6.97           	1.66925730e-01	4.46090640e-04	7.71929150e-04	3.27635670e-04	0.00000000e+00
6.975          	6.02873480e-02	4.45768010e-04	7.71217010e-04	3.29752050e-04	0.00000000e+00
6.98           	8.27417220e-02	4.45439880e-04	7.70495550e-04	3.13622040e-04	0.00000000e+00
6.985          	4.71657870e-02	4.45106280e-04	7.69764780e-04	3.27113670e-04	0.00000000e+00
6.99           	6.48044350e-02	4.44767200e-04	7.69024690e-04	3.06925210e-04	0.00000000e+00
6.995          	3.28146620e-02	4.44422690e-04	7.68275330e-04	3.27671160e-04	0.00000000e+00
7              	9.90705520e-02	4.44072780e-04	7.67516750e-04	3.17985990e-04	0.00000000e+00
7.005          	5.32998860e-02	4.43717460e-04	7.66748900e-04	3.13544550e-04	0.00000000e+00
7.01           	7.33697600e-02	4.43356760e-04	7.65971800e-04	3.34831450e-04	0.00000000e+00
7.015          	6.31941830e-02	4.42990670e-04	7.65185450e-04	3.02311770e-04	0.00000000e+00
7.02           	6.83025470e-02	4.42619270e-04	7.64389930e-04	3.13222980e-04	0.00000000e+00
7.025          	3.40406100e-02	4.42242520e-04	7.63585200e-04	3.28114120e-04	0.00000000e+00
7.03           	9.05686080e-02	4.41860460e-04	7.62771250e-04	3.14097640e-04	0.00000000e+00
7.035          	6.02674140e-02	4.41473120e-04	7.61948180e-04	3.27894100e-04	0.00000000e+00
7.04           	6.98729770e-02	4.41080510e-04	7.61115930e-04	3.07605940e-04	0.00000000e+00
7.045          	1.35409140e-01	4.40682630e-04	7.60274520e-04	3.24852870e-04	0.00000000e+00
7.05           	4.54544000e-02	4.40279520e-04	7.59423990e-04	3.31536990e-04	0.00000000e+00
7.055          	9.31771570e-02	4.39871200e-04	7.58564360e-04	3.25079730e-04	0.00000000e+00
7.06           	8.85500070e-02	4.39457690e-04	7.57695660e-04	2.98897340e-04	0.00000000e+00
7.065          	1.12250300e-01	4.39038990e-04	7.56817830e-04	3.16046490e-04	0.00000000e+00
7.07           	5.38943420e-02	4.38615120e-04	7.55930940e-04	3.23827360e-04	0.00000000e+00
7.075          	1.25123830e-01	4.38186120e-04	7.55035010e-04	3.13238560e-04	0.00000000e+00
7.08           	9.90030760e-02	4.37752000e-04	7.54130040e-04	3.06207470e-04	0.00000000e+00
7.085          	5.07701330e-02	4.37312790e-04	7.53216070e-04	2.97755880e-04	0.00000000e+00
7.09           	7.53750240e-02	4.36868480e-04	7.52293080e-04	3.11219690e-04	0.00000000e+00
7.095          	1.64062440e-01	4.36419090e-04	7.51361070e-04	3.28905720e-04	0.00000000e+00
7.1            	8.53915180e-02	4.35964670e-04	7.50420130e-04	3.12991880e-04	0.00000000e+00
7.105          	7.05056310e-02	4.35505200e-04	7.49470190e-04	3.06261770e-04	0.00000000e+00
7.11           	6.47226410e-02	4.35040740e-04	7.48511350e-04	3.35377460e-04	0.00000000e+00
7.115          	1.25977120e-01	4.34571280e-04	7.47543570e-04	3.23041120e-04	0.00000000e+00
7.12           	7.07949870e-02	4.34096850e-04	7.46566880e-04	3.04534060e-04	0.00000000e+00
7.125          	1.58175300e-01	4.33617440e-04	7.45581270e-04	3.08664330e-04	0.00000000e+00
7.13           	1.18222170e-01	4.33133130e-04	7.44586840e-04	3.19234810e-04	0.00000000e+00
7.135          	1.80445740e-01	4.32643870e-04	7.43583500e-04	3.04186040e-04	0.00000000e+00
7.14           	6.26031680e-02	4.32149720e-04	7.42571350e-04	2.93912230e-04	0.00000000e+00
7.145          	6.35572680e-02	4.31650720e-04	7.41550400e-04	2.99270290e-04	0.00000000e+00
7.15           	6.71446580e-02	4.31146820e-04	7.40520610e-04	2.88558060e-04	0.00000000e+00
7.155          	2.50174360e-01	4.30638110e-04	7.39482070e-04	3.03084240e-04	0.00000000e+00
7.16           	2.57065760e-01	4.30124560e-04	7.38434750e-04	3.06121060e-04	0.00000000e+00
7.165          	1.92580530e-01	4.29606210e-04	7.37378670e-04	3.12681620e-04	0.00000000e+00
7.17           	7.38747820e-02	4.29083050e-04	7.36313840e-04	3.05639980e-04	0.00000000e+00
7.175          	1.40575700e-01	4.28555140e-04	7.35240310e-04	3.05282000e-04	0.00000000e+00
7.18           	7.13150520e-02	4.28022500e-04	7.34158120e-04	3.12959590e-04	0.00000000e+00
7.185          	8.41675270e-02	4.27485120e-04	7.33067250e-04	3.16545110e-04	0.00000000e+00
7.19           	7.88340570e-02	4.26943030e-04	7.31967710e-04	3.13305750e-04	0.00000000e+00
7.195          	7.94398960e-02	4.26396220e-04	7.30859510e-04	3.00099650e-04	0.00000000e+00
7.2            	2.17101790e-01	4.25844770e-04	7.29742730e-04	3.23583500e-04	0.00000000e+00
7.205          	1.80476740e-01	4.25288650e-04	7.28617320e-04	3.02878160e-04	0.00000000e+00
7.21           	7.53979790e-02	4.24727890e-04	7.27483350e-04	3.13224030e-04	0.00000000e+00
7.215          	1.52542670e-01	4.24162520e-04	7.26340820e-04	3.13302460e-04	0.00000000e+00
7.22           	8.31950370e-02	4.23592560e-04	7.25189760e-04	2.98935350e-04	0.00000000e+00
7.225          	1.93011940e-01	4.23018010e-04	7.24030180e-04	3.00403830e-04	0.00000000e+00
7.23           	7.58870840e-02	4.22438930e-04	7.22862140e-04	3.12221790e-04	0.00000000e+00
7.235          	5.57233890e-02	4.21855290e-04	7.21685600e-04	3.17944790e-04	0.00000000e+00
7.24           	4.83611890e-02	4.21267100e-04	7.20500570e-04	3.18967290e-04	0.00000000e+00
7.245          	6.16015420e-02	4.20674440e-04	7.19307160e-04	3.06536430e-04	0.00000000e+00
7.25           	1.20595860e-01	4.20077290e-04	7.18105310e-04	3.33223870e-04	0.00000000e+00
7.255          	7.32395480e-02	4.19475650e-04	7.16895050e-04	3.19508060e-04	0.00000000e+00
7.26           	1.88281190e-01	4.18869580e-04	7.15676430e-04	3.16581260e-04	0.00000000e+00
7.265          	1.68252650e-01	4.18259100e-04	7.14449500e-04	3.26335360e-04	0.00000000e+00
7.27           	6.38112600e-02	4.17644200e-04	7.13214220e-04	3.25616140e-04	0.00000000e+00
7.275          	1.71069120e-01	4.17024900e-04	7.11970630e-04	3.28203010e-04	0.00000000e+00
7.28           	7.46765670e-02	4.16401230e-04	7.10718760e-04	3.26473410e-04	0.00000000e+00
